ticker,price,curr
FB,759.3,GBP
F,4996.46,CAD
IBM,4863.6,CAD
AMZN,2729.2,GBP
GOOGL,7568.16,EUR
APPL,4793.92,EUR
APPL,9717.59,USD
DIS,5947.01,EUR
FB,5599.48,EUR
AMZN,202.48,USD
GOOGL,8526.8,USD
TSLA,363.51,EUR
DIS,1557.34,USD
F,5890.53,USD
AMZN,8201.99,CAD
GOOGL,5065.58,USD
F,2368.62,GBP
AMZN,9380.84,GBP
F,1934.18,USD
TSLA,4899.58,EUR
DIS,996.0,USD
TSLA,9287.91,GBP
F,2602.46,USD
DIS,3334.17,USD
F,1927.8,EUR
IBM,3184.55,CAD
GOOGL,5163.45,USD
IBM,716.88,CAD
DIS,527.94,USD
GOOGL,5717.53,EUR
DIS,5264.95,CAD
FB,3943.01,EUR
IBM,9071.72,EUR
APPL,6104.84,EUR
TSLA,3393.87,GBP
F,3774.0,CAD
IBM,7878.26,GBP
IBM,8425.2,EUR
GOOGL,7408.35,USD
F,7500.92,CAD
F,4107.68,GBP
GOOGL,7631.53,GBP
GOOGL,5481.93,CAD
TSLA,264.54,EUR
F,2827.52,CAD
F,2883.62,GBP
TSLA,326.0,CAD
F,9428.5,USD
TSLA,351.37,CAD
F,8149.08,GBP
AMZN,2953.22,CAD
F,1237.66,EUR
FB,1352.57,GBP
FB,3515.19,USD
GOOGL,6895.54,EUR
TSLA,1700.3,EUR
F,1028.31,GBP
IBM,2124.63,GBP
DIS,2456.82,GBP
F,131.57,GBP
IBM,8387.77,CAD
FB,3612.42,USD
AMZN,2436.09,EUR
GOOGL,5042.31,CAD
F,9439.06,GBP
GOOGL,1281.11,CAD
IBM,7064.36,USD
AMZN,7538.2,CAD
IBM,6405.11,GBP
F,7673.54,EUR
APPL,3499.25,CAD
DIS,9192.0,GBP
GOOGL,1194.59,EUR
FB,2164.09,EUR
AMZN,3996.34,GBP
TSLA,6470.91,CAD
GOOGL,6734.62,CAD
GOOGL,6212.19,GBP
APPL,7312.58,EUR
APPL,835.64,GBP
TSLA,8074.64,GBP
IBM,2012.12,GBP
GOOGL,6208.07,CAD
F,9547.58,CAD
APPL,9717.75,USD
FB,95.13,CAD
AMZN,5681.06,CAD
APPL,7022.91,CAD
DIS,3929.57,USD
GOOGL,4495.92,GBP
FB,514.37,CAD
TSLA,919.79,USD
APPL,8949.27,EUR
APPL,775.16,USD
AMZN,4259.22,CAD
GOOGL,3363.55,CAD
GOOGL,5033.83,CAD
APPL,388.16,GBP
DIS,2422.12,CAD
TSLA,1885.23,EUR
IBM,1875.73,CAD
FB,4053.15,GBP
AMZN,1982.85,CAD
FB,4125.16,EUR
F,8373.34,USD
FB,9108.47,GBP
TSLA,4239.18,CAD
IBM,7782.51,USD
AMZN,4149.78,GBP
AMZN,7934.97,CAD
F,6755.42,USD
FB,3635.4,GBP
IBM,5445.13,USD
IBM,5945.88,CAD
FB,1010.4,EUR
TSLA,4365.91,EUR
AMZN,1230.19,USD
AMZN,2559.0,CAD
AMZN,1688.97,USD
F,2342.62,USD
FB,1485.04,EUR
GOOGL,9736.27,USD
GOOGL,1653.83,USD
DIS,7037.49,CAD
TSLA,9600.64,CAD
FB,7374.06,GBP
APPL,3002.51,EUR
IBM,479.74,CAD
TSLA,4202.3,USD
APPL,1472.23,USD
TSLA,2504.79,USD
GOOGL,8825.22,GBP
FB,4781.7,USD
TSLA,4808.78,CAD
F,3610.18,CAD
AMZN,3851.88,GBP
DIS,2179.87,GBP
DIS,4191.49,USD
AMZN,1724.11,EUR
FB,7841.3,USD
APPL,4510.73,EUR
FB,3884.54,USD
IBM,9924.19,EUR
GOOGL,2743.79,CAD
GOOGL,9324.43,EUR
FB,7072.31,GBP
IBM,3494.69,CAD
IBM,3301.88,USD
AMZN,3820.02,GBP
TSLA,3148.2,EUR
AMZN,7589.24,GBP
IBM,8935.78,CAD
DIS,1315.33,CAD
GOOGL,4238.06,GBP
TSLA,7704.41,GBP
AMZN,9014.35,CAD
IBM,7606.27,CAD
TSLA,9836.13,GBP
TSLA,469.88,GBP
APPL,6539.55,EUR
APPL,9471.72,GBP
DIS,5331.56,EUR
F,6953.69,EUR
F,7704.4,GBP
IBM,7125.25,USD
AMZN,8125.72,USD
F,3169.22,EUR
F,873.02,EUR
IBM,5795.53,EUR
GOOGL,5111.28,USD
DIS,8415.38,CAD
IBM,8063.0,USD
AMZN,3368.35,EUR
AMZN,51.65,CAD
APPL,25.84,CAD
DIS,3637.36,GBP
IBM,9724.9,CAD
F,7904.53,USD
AMZN,1820.2,USD
FB,1749.48,CAD
F,2594.16,USD
FB,3179.33,CAD
FB,5151.68,CAD
F,438.85,USD
AMZN,1059.05,USD
IBM,3847.12,USD
IBM,1457.08,CAD
APPL,660.81,CAD
GOOGL,4436.01,USD
GOOGL,3576.2,GBP
DIS,2103.39,EUR
DIS,3804.24,GBP
APPL,5424.8,EUR
DIS,7771.02,CAD
APPL,1519.81,EUR
AMZN,4276.71,USD
F,8183.73,EUR
APPL,7906.28,USD
F,2461.55,CAD
DIS,1508.67,GBP
TSLA,4160.61,CAD
IBM,6242.37,GBP
GOOGL,5417.63,CAD
F,5871.29,GBP
FB,2520.91,GBP
F,9054.7,CAD
APPL,3157.38,CAD
FB,346.66,GBP
FB,5524.12,USD
IBM,5210.66,GBP
APPL,4470.35,GBP
DIS,4269.86,EUR
AMZN,7826.53,EUR
IBM,8323.39,GBP
TSLA,8696.92,USD
GOOGL,7777.56,USD
F,3603.66,USD
AMZN,8340.01,USD
FB,5757.7,EUR
TSLA,5832.7,USD
FB,9682.15,USD
DIS,8847.77,EUR
TSLA,1207.35,CAD
IBM,3066.56,GBP
GOOGL,8686.44,EUR
TSLA,168.06,CAD
DIS,9487.85,EUR
TSLA,6098.29,CAD
FB,4869.83,CAD
IBM,7523.29,GBP
DIS,9787.46,USD
APPL,754.06,CAD
GOOGL,9836.28,USD
TSLA,6831.29,GBP
AMZN,6557.3,USD
APPL,1942.39,USD
FB,6733.09,EUR
DIS,5592.01,USD
FB,3780.33,CAD
F,1367.01,GBP
FB,4949.31,EUR
FB,7715.01,CAD
GOOGL,4800.2,EUR
TSLA,7848.64,EUR
APPL,4627.32,CAD
IBM,6049.07,USD
TSLA,9691.19,GBP
F,3595.99,GBP
DIS,7046.62,EUR
DIS,7258.5,GBP
F,6904.11,CAD
GOOGL,1180.13,EUR
DIS,3706.01,CAD
IBM,2988.79,GBP
GOOGL,963.8,USD
DIS,336.54,USD
DIS,4924.92,GBP
GOOGL,2196.2,EUR
APPL,2081.48,EUR
GOOGL,1341.48,USD
F,5426.06,GBP
IBM,4873.4,USD
TSLA,9578.13,GBP
IBM,4885.23,CAD
APPL,8184.46,CAD
APPL,7977.9,EUR
F,872.61,EUR
AMZN,7687.24,GBP
F,827.27,EUR
FB,9143.63,CAD
IBM,6841.9,CAD
IBM,8471.03,CAD
DIS,8494.65,GBP
IBM,7913.76,CAD
TSLA,2117.07,GBP
DIS,603.16,CAD
IBM,9859.29,CAD
F,442.15,USD
F,7283.83,USD
GOOGL,7750.45,GBP
GOOGL,1695.94,EUR
APPL,1203.62,GBP
FB,994.41,USD
DIS,226.62,USD
F,3569.78,CAD
TSLA,8835.81,GBP
APPL,3074.2,USD
DIS,452.6,GBP
FB,3082.97,EUR
APPL,4178.43,EUR
TSLA,7946.58,USD
DIS,3237.77,GBP
F,8195.57,CAD
APPL,561.4,USD
AMZN,5900.35,CAD
TSLA,7597.22,EUR
APPL,9791.12,GBP
IBM,6617.92,GBP
TSLA,6658.08,CAD
DIS,6300.61,CAD
F,1398.8,USD
APPL,371.77,USD
GOOGL,931.31,CAD
APPL,2398.65,CAD
FB,3654.26,EUR
IBM,8424.3,GBP
TSLA,2153.31,EUR
AMZN,1016.14,USD
GOOGL,365.8,EUR
AMZN,9004.38,CAD
AMZN,7967.48,CAD
DIS,5381.82,EUR
IBM,5187.36,EUR
IBM,2144.37,USD
F,1193.97,GBP
FB,6231.99,EUR
AMZN,4398.23,EUR
DIS,6151.88,GBP
FB,9238.77,USD
IBM,8937.75,USD
DIS,839.65,EUR
DIS,9458.88,CAD
APPL,8212.24,EUR
TSLA,8268.77,GBP
TSLA,9844.66,USD
F,4216.8,USD
IBM,5070.16,USD
FB,5380.83,CAD
FB,868.69,GBP
GOOGL,7345.89,USD
TSLA,9930.15,USD
DIS,6502.58,USD
DIS,9168.13,CAD
TSLA,8604.09,CAD
APPL,4999.0,GBP
DIS,4451.02,EUR
F,6854.27,GBP
GOOGL,9615.27,GBP
F,9458.51,GBP
APPL,4130.5,CAD
GOOGL,2409.69,USD
GOOGL,4852.18,CAD
AMZN,2944.13,CAD
GOOGL,4193.43,CAD
F,7259.53,USD
AMZN,4270.12,CAD
F,2187.02,CAD
IBM,6292.73,USD
TSLA,8619.89,USD
F,9167.7,CAD
F,8929.49,GBP
F,8601.1,EUR
IBM,4299.96,CAD
DIS,6135.93,USD
DIS,9430.91,CAD
APPL,3860.98,CAD
FB,6067.18,USD
GOOGL,1673.36,GBP
TSLA,7201.12,GBP
TSLA,9275.08,EUR
TSLA,8370.1,EUR
AMZN,5629.83,CAD
DIS,7916.4,USD
F,8377.03,GBP
GOOGL,5608.96,USD
AMZN,8418.2,USD
AMZN,6203.78,GBP
FB,316.56,USD
GOOGL,4701.56,EUR
FB,7006.26,GBP
FB,4244.55,EUR
GOOGL,6745.42,GBP
GOOGL,9998.39,GBP
FB,9571.92,GBP
TSLA,7979.66,USD
GOOGL,3243.25,GBP
TSLA,6673.84,USD
GOOGL,7500.17,USD
TSLA,250.76,EUR
FB,6063.95,USD
GOOGL,3404.28,EUR
IBM,208.83,GBP
FB,869.48,CAD
TSLA,3973.32,EUR
GOOGL,2596.44,USD
APPL,1721.45,CAD
AMZN,7451.11,EUR
DIS,7992.2,USD
AMZN,2133.71,USD
GOOGL,2842.75,CAD
TSLA,692.27,USD
FB,3889.36,GBP
FB,6904.52,GBP
AMZN,3846.78,EUR
FB,1862.15,GBP
TSLA,2040.81,GBP
TSLA,5247.68,GBP
IBM,2087.49,EUR
GOOGL,2414.21,EUR
TSLA,9267.26,EUR
DIS,4901.25,CAD
DIS,380.4,USD
F,2947.03,GBP
TSLA,3129.96,GBP
APPL,9097.08,GBP
APPL,6728.98,USD
GOOGL,5894.68,EUR
TSLA,2046.58,EUR
DIS,9200.59,EUR
GOOGL,9744.88,GBP
TSLA,1647.76,GBP
AMZN,7169.08,GBP
IBM,2969.32,USD
IBM,8647.66,EUR
IBM,4572.04,CAD
AMZN,225.74,USD
F,6700.47,GBP
TSLA,6256.52,EUR
F,3311.4,EUR
AMZN,3708.44,EUR
F,4377.29,CAD
DIS,4519.56,GBP
IBM,2472.12,GBP
IBM,7833.58,CAD
IBM,4193.6,GBP
FB,7739.25,USD
FB,205.93,GBP
FB,71.31,EUR
FB,3961.29,EUR
DIS,4163.23,GBP
FB,7466.59,GBP
DIS,6415.77,CAD
FB,6586.26,EUR
FB,2645.54,USD
TSLA,246.36,CAD
F,1593.28,EUR
APPL,1745.41,EUR
F,5152.09,GBP
FB,1604.46,CAD
IBM,5515.38,EUR
F,902.77,USD
IBM,6132.5,EUR
F,4850.11,GBP
TSLA,7862.9,USD
AMZN,3545.06,GBP
IBM,2278.7,GBP
TSLA,1140.13,CAD
F,7055.64,USD
F,9995.51,USD
F,2596.23,GBP
AMZN,4073.04,GBP
AMZN,97.13,GBP
AMZN,6246.64,GBP
TSLA,8934.42,GBP
APPL,8953.46,CAD
GOOGL,8599.86,EUR
AMZN,9447.82,CAD
F,4346.22,CAD
TSLA,3445.25,GBP
DIS,8920.14,USD
FB,9238.62,GBP
AMZN,414.97,EUR
TSLA,6054.28,GBP
GOOGL,2232.01,CAD
TSLA,7718.95,USD
FB,2878.93,CAD
FB,4179.29,CAD
FB,946.45,GBP
APPL,2088.44,GBP
IBM,1494.97,USD
GOOGL,1306.8,USD
FB,155.72,CAD
IBM,5686.86,CAD
AMZN,7476.61,GBP
FB,5263.93,CAD
AMZN,9444.18,USD
F,8208.51,EUR
IBM,5777.56,EUR
GOOGL,1470.46,USD
GOOGL,3581.05,USD
F,7801.7,USD
APPL,4061.17,GBP
F,7560.36,CAD
F,4628.69,CAD
TSLA,7375.75,EUR
AMZN,1334.24,USD
F,417.33,GBP
DIS,2592.65,GBP
FB,6575.87,CAD
AMZN,1148.55,CAD
GOOGL,9406.55,GBP
DIS,2672.79,EUR
DIS,7574.82,USD
FB,5910.12,EUR
FB,7347.99,GBP
DIS,8683.81,GBP
FB,6533.65,CAD
TSLA,4961.61,CAD
F,533.95,EUR
TSLA,1477.03,USD
APPL,819.87,EUR
DIS,7535.38,GBP
F,7584.87,GBP
FB,5320.17,CAD
FB,6663.89,GBP
APPL,5776.83,GBP
APPL,9291.3,USD
F,5920.89,USD
F,8303.65,GBP
FB,5386.55,USD
AMZN,1477.07,CAD
F,5627.41,CAD
DIS,9831.39,CAD
DIS,3590.49,USD
FB,9533.35,GBP
GOOGL,8262.74,CAD
GOOGL,8470.55,USD
DIS,6366.58,EUR
F,9425.19,EUR
APPL,1927.66,EUR
GOOGL,3494.69,CAD
DIS,6724.16,CAD
APPL,9383.13,CAD
IBM,7254.96,EUR
AMZN,325.02,CAD
F,8738.22,USD
IBM,3079.64,EUR
GOOGL,5774.73,USD
AMZN,8630.1,USD
AMZN,2202.94,GBP
APPL,7737.38,GBP
FB,9414.28,CAD
IBM,1723.06,CAD
F,8621.13,USD
IBM,9121.07,EUR
IBM,1813.78,CAD
AMZN,9945.07,CAD
FB,6185.35,CAD
APPL,6201.02,GBP
AMZN,8335.05,CAD
AMZN,342.83,GBP
IBM,3354.42,EUR
IBM,7337.45,CAD
IBM,2183.29,CAD
AMZN,7363.15,CAD
F,5648.74,GBP
FB,418.73,USD
DIS,9241.1,GBP
APPL,5055.66,USD
TSLA,9927.41,USD
APPL,9087.29,EUR
AMZN,2867.8,EUR
FB,6786.4,USD
IBM,1906.7,GBP
FB,5148.36,CAD
F,1128.89,GBP
FB,9965.64,USD
IBM,1844.96,CAD
IBM,8750.48,USD
F,5451.53,EUR
TSLA,6100.4,GBP
FB,3072.13,USD
APPL,3048.12,EUR
APPL,5836.77,CAD
TSLA,2321.71,EUR
GOOGL,9253.2,EUR
AMZN,2865.47,USD
F,8301.95,CAD
IBM,6865.6,GBP
GOOGL,3196.52,USD
DIS,7211.84,USD
IBM,8167.02,USD
FB,1727.76,GBP
DIS,7858.8,GBP
IBM,2721.16,EUR
F,3012.9,GBP
IBM,9957.35,EUR
IBM,2269.42,CAD
F,702.59,GBP
AMZN,6946.48,CAD
AMZN,1145.36,CAD
FB,350.81,GBP
APPL,87.7,EUR
TSLA,2644.4,GBP
TSLA,6413.27,GBP
F,3999.37,CAD
APPL,8075.24,USD
TSLA,3843.25,EUR
IBM,3077.89,USD
GOOGL,5890.84,GBP
DIS,6241.45,CAD
APPL,5273.21,EUR
DIS,551.35,EUR
DIS,3838.35,CAD
TSLA,7415.87,CAD
GOOGL,3396.42,GBP
APPL,9359.15,GBP
AMZN,351.63,USD
TSLA,9755.56,GBP
DIS,8093.26,USD
IBM,9548.31,CAD
TSLA,749.47,CAD
GOOGL,6202.22,CAD
IBM,6865.64,CAD
GOOGL,4264.78,EUR
APPL,4561.79,GBP
GOOGL,4587.95,EUR
F,1593.83,EUR
GOOGL,8491.76,GBP
FB,8217.51,EUR
F,6439.08,GBP
FB,5344.68,EUR
APPL,3599.49,CAD
APPL,5185.01,EUR
DIS,5879.69,EUR
APPL,6047.81,EUR
AMZN,6607.8,GBP
DIS,1945.86,GBP
FB,9846.49,EUR
IBM,5658.77,CAD
DIS,2137.11,GBP
IBM,9651.24,USD
IBM,2999.16,CAD
DIS,7906.24,CAD
APPL,8369.38,USD
FB,9477.04,EUR
IBM,9404.76,CAD
IBM,9062.03,USD
FB,3475.62,CAD
APPL,6719.12,CAD
GOOGL,2037.42,USD
AMZN,8039.85,CAD
FB,8847.38,CAD
TSLA,2269.07,GBP
IBM,9585.13,CAD
F,9725.34,CAD
F,685.92,USD
GOOGL,1706.04,CAD
DIS,3344.09,EUR
GOOGL,5629.22,GBP
APPL,2917.89,EUR
DIS,9650.85,CAD
DIS,313.61,USD
IBM,2134.47,USD
DIS,8122.7,USD
APPL,6125.09,USD
APPL,1357.95,USD
F,2226.96,USD
GOOGL,1601.51,GBP
APPL,9728.92,CAD
TSLA,6927.7,EUR
APPL,9191.06,USD
APPL,195.14,GBP
F,8966.32,CAD
APPL,7653.07,GBP
AMZN,8020.2,EUR
FB,4127.41,USD
AMZN,5736.7,USD
F,1829.44,EUR
DIS,8546.7,CAD
F,8677.09,EUR
APPL,870.45,EUR
AMZN,3401.42,USD
DIS,4212.39,GBP
IBM,8225.45,GBP
FB,8309.23,USD
GOOGL,9817.01,EUR
F,8853.86,GBP
TSLA,6677.96,EUR
IBM,4212.29,CAD
APPL,7823.41,USD
F,3064.98,GBP
TSLA,223.62,GBP
F,6388.2,GBP
AMZN,7519.76,EUR
FB,8867.63,EUR
F,625.47,CAD
GOOGL,7397.85,EUR
DIS,6228.76,CAD
DIS,3393.51,USD
IBM,4810.48,USD
FB,144.86,GBP
F,3993.88,USD
TSLA,7423.41,USD
APPL,5256.51,CAD
FB,5158.47,USD
DIS,3621.24,GBP
FB,2524.05,EUR
TSLA,8962.32,GBP
FB,5393.15,GBP
IBM,1370.04,EUR
IBM,940.91,USD
F,575.05,CAD
GOOGL,8542.51,USD
AMZN,7089.76,EUR
AMZN,4718.35,EUR
AMZN,2623.2,USD
TSLA,4414.22,EUR
AMZN,3413.6,CAD
GOOGL,9088.55,CAD
F,6172.79,GBP
AMZN,6900.33,EUR
F,8962.28,CAD
APPL,2340.83,GBP
F,7766.35,GBP
FB,7437.25,CAD
FB,2306.32,GBP
APPL,5337.6,EUR
GOOGL,8399.64,CAD
AMZN,69.73,GBP
IBM,5517.02,GBP
TSLA,2184.37,GBP
F,375.33,GBP
IBM,2131.03,GBP
AMZN,3095.63,CAD
F,3818.45,GBP
DIS,8462.13,GBP
AMZN,3332.43,GBP
FB,614.98,EUR
APPL,7760.54,CAD
DIS,8983.11,GBP
TSLA,4084.51,CAD
APPL,2160.69,CAD
APPL,3400.43,CAD
TSLA,3113.33,EUR
DIS,3740.94,GBP
DIS,7784.94,GBP
TSLA,4962.37,EUR
TSLA,5288.37,CAD
TSLA,2828.63,CAD
DIS,8351.52,GBP
GOOGL,657.21,GBP
GOOGL,5179.15,GBP
APPL,7102.26,GBP
F,9626.32,GBP
F,6894.59,CAD
DIS,8409.03,CAD
F,8806.08,EUR
IBM,1055.98,USD
GOOGL,636.06,CAD
FB,8555.2,USD
APPL,295.12,EUR
DIS,721.24,USD
TSLA,1202.81,USD
AMZN,3190.42,CAD
FB,9394.76,CAD
F,1967.83,GBP
DIS,1153.92,GBP
TSLA,9153.22,CAD
F,2921.21,USD
F,6482.21,CAD
F,5097.85,GBP
IBM,1081.47,EUR
DIS,349.01,CAD
F,6736.16,CAD
IBM,4359.12,EUR
APPL,5268.21,EUR
DIS,7430.75,EUR
APPL,3961.93,EUR
GOOGL,6922.47,CAD
FB,1875.89,CAD
TSLA,2472.34,CAD
IBM,4796.25,GBP
GOOGL,3659.0,EUR
GOOGL,3874.38,CAD
IBM,7394.86,EUR
IBM,6909.23,USD
AMZN,8322.25,USD
F,2563.68,GBP
DIS,2113.3,USD
AMZN,9310.9,GBP
FB,7743.11,CAD
GOOGL,372.85,USD
AMZN,7758.89,GBP
FB,8256.83,CAD
APPL,1482.02,USD
AMZN,9908.51,USD
F,4563.56,GBP
GOOGL,345.69,CAD
AMZN,5239.54,CAD
AMZN,4554.1,EUR
F,5528.64,CAD
GOOGL,364.86,USD
DIS,7550.97,EUR
IBM,1637.14,CAD
GOOGL,3104.93,GBP
APPL,6897.16,USD
FB,2173.52,USD
F,5858.29,CAD
AMZN,9741.68,EUR
AMZN,5482.2,CAD
DIS,4961.98,GBP
DIS,744.82,EUR
TSLA,9250.48,CAD
TSLA,2036.31,CAD
FB,5180.92,GBP
GOOGL,7615.83,EUR
IBM,4908.85,GBP
APPL,8793.73,GBP
DIS,4649.39,GBP
IBM,1098.65,CAD
F,5323.08,EUR
APPL,3577.84,USD
IBM,9930.99,USD
APPL,1223.72,EUR
TSLA,8924.76,CAD
AMZN,2705.65,CAD
GOOGL,4374.72,GBP
GOOGL,8494.91,CAD
TSLA,4549.22,EUR
APPL,9528.88,EUR
IBM,8976.57,CAD
FB,4851.56,CAD
AMZN,4836.88,GBP
FB,8411.13,USD
GOOGL,7147.17,USD
AMZN,9473.53,GBP
IBM,4698.3,CAD
DIS,1726.68,GBP
FB,1800.3,CAD
GOOGL,1797.62,USD
AMZN,3895.13,CAD
APPL,3265.96,EUR
GOOGL,9590.18,EUR
FB,6856.08,GBP
AMZN,4970.78,USD
IBM,5842.9,USD
APPL,5916.18,CAD
F,6045.04,CAD
IBM,1692.37,CAD
F,5653.79,EUR
DIS,7731.38,EUR
TSLA,4526.28,CAD
DIS,9578.74,EUR
AMZN,5423.55,GBP
F,6851.64,CAD
DIS,5785.1,CAD
F,3428.52,CAD
GOOGL,6539.6,GBP
AMZN,6305.75,EUR
AMZN,9459.9,USD
F,4772.94,USD
APPL,2148.53,CAD
APPL,1752.36,GBP
IBM,5492.36,EUR
DIS,6400.01,GBP
DIS,9498.93,EUR
APPL,9226.85,GBP
AMZN,7766.78,USD
DIS,6758.93,GBP
APPL,670.0,GBP
IBM,7208.63,EUR
APPL,7606.4,CAD
TSLA,8906.36,USD
IBM,87.62,EUR
TSLA,8055.5,CAD
TSLA,2095.23,GBP
IBM,832.12,USD
IBM,2283.54,USD
APPL,3940.32,USD
F,1316.05,CAD
TSLA,3738.12,GBP
AMZN,6560.82,GBP
APPL,8590.91,EUR
AMZN,8025.44,CAD
APPL,9544.09,CAD
F,2936.34,GBP
APPL,1488.19,GBP
DIS,214.26,CAD
GOOGL,8909.78,CAD
APPL,6980.48,GBP
APPL,1047.82,USD
F,8071.61,USD
GOOGL,7328.41,USD
FB,3410.53,EUR
TSLA,6461.8,USD
AMZN,4729.01,CAD
IBM,8058.12,GBP
IBM,5004.83,USD
AMZN,1972.3,USD
DIS,9233.01,CAD
IBM,5309.43,USD
TSLA,2619.47,USD
AMZN,1397.84,USD
FB,1585.91,GBP
FB,6602.79,GBP
F,7717.32,GBP
AMZN,1072.31,GBP
GOOGL,5171.79,GBP
AMZN,9963.34,CAD
DIS,3511.61,CAD
IBM,9537.62,EUR
GOOGL,9671.28,GBP
FB,6472.85,EUR
GOOGL,8475.35,EUR
TSLA,7757.35,GBP
APPL,3492.28,CAD
TSLA,5771.28,CAD
AMZN,4106.52,CAD
AMZN,8914.54,USD
IBM,188.51,CAD
DIS,7884.82,EUR
FB,4038.08,CAD
AMZN,6512.29,GBP
F,181.6,USD
GOOGL,1525.27,EUR
DIS,827.56,USD
F,3079.76,EUR
F,7393.04,GBP
FB,4933.82,GBP
DIS,5800.49,EUR
IBM,2278.14,USD
IBM,9797.51,USD
APPL,8589.24,CAD
TSLA,321.11,EUR
IBM,2367.57,EUR
AMZN,7385.04,EUR
GOOGL,3144.55,CAD
GOOGL,1585.51,USD
FB,3668.23,EUR
AMZN,587.57,USD
AMZN,673.56,GBP
IBM,5113.21,GBP
FB,5350.92,CAD
DIS,1169.47,CAD
AMZN,6120.1,USD
F,393.29,GBP
F,8205.26,USD
TSLA,3501.72,EUR
TSLA,3469.25,USD
F,4092.33,GBP
GOOGL,5473.69,CAD
IBM,8288.69,USD
APPL,2354.74,CAD
AMZN,5469.93,USD
F,3586.43,CAD
APPL,4871.92,GBP
F,4890.19,GBP
F,2121.3,CAD
GOOGL,867.63,CAD
IBM,6359.52,CAD
FB,6494.35,EUR
IBM,3817.7,USD
F,6716.12,USD
APPL,1527.18,CAD
IBM,591.39,CAD
GOOGL,2302.2,CAD
AMZN,6464.07,USD
FB,6215.28,USD
GOOGL,860.23,USD
TSLA,3854.68,GBP
GOOGL,6050.19,GBP
TSLA,5723.97,CAD
IBM,7817.56,USD
IBM,9892.21,EUR
IBM,5442.54,USD
APPL,2086.63,EUR
DIS,5431.93,GBP
FB,6807.6,USD
IBM,7765.67,GBP
TSLA,2213.84,USD
GOOGL,7770.1,EUR
FB,7637.32,GBP
F,7741.75,USD
FB,6501.81,CAD
AMZN,1767.7,GBP
AMZN,7057.31,EUR
F,9283.27,CAD
F,9247.21,EUR
IBM,6448.35,CAD
APPL,827.39,USD
APPL,2711.69,EUR
TSLA,4038.31,EUR
AMZN,1412.93,USD
F,476.65,USD
FB,8168.2,USD
DIS,9945.29,CAD
TSLA,1378.76,CAD
APPL,3410.37,EUR
AMZN,3609.64,GBP
IBM,1706.86,USD
GOOGL,5242.7,CAD
IBM,6767.78,CAD
TSLA,3942.34,EUR
F,2538.29,USD
IBM,1555.96,USD
F,517.78,GBP
GOOGL,9864.9,GBP
DIS,4479.85,GBP
IBM,7537.0,USD
GOOGL,3785.53,CAD
AMZN,2289.82,GBP
F,196.51,EUR
DIS,7804.63,USD
TSLA,3163.52,USD
AMZN,4751.45,USD
FB,4221.98,USD
AMZN,6185.67,CAD
TSLA,4173.89,CAD
FB,6551.83,EUR
FB,9747.1,GBP
IBM,8437.04,USD
IBM,706.84,GBP
FB,2606.86,USD
F,8822.91,USD
AMZN,138.6,USD
GOOGL,4159.91,EUR
FB,5488.05,GBP
F,2417.58,CAD
APPL,9236.17,GBP
F,3630.93,GBP
GOOGL,8694.01,CAD
IBM,5735.91,CAD
FB,9388.78,EUR
F,9415.26,CAD
DIS,815.02,CAD
FB,4363.55,CAD
F,1213.15,GBP
F,2962.62,USD
F,5210.35,GBP
GOOGL,6512.17,CAD
TSLA,9716.3,USD
IBM,166.0,CAD
GOOGL,9308.38,GBP
TSLA,8621.58,CAD
F,7895.96,USD
DIS,8516.76,GBP
FB,7736.99,CAD
GOOGL,7973.46,CAD
DIS,5777.38,USD
GOOGL,7092.11,GBP
TSLA,646.84,GBP
GOOGL,49.82,EUR
AMZN,2042.22,GBP
FB,5323.22,CAD
TSLA,8996.96,EUR
APPL,3990.68,EUR
IBM,7521.52,CAD
GOOGL,7047.6,EUR
IBM,5837.84,USD
IBM,8631.56,GBP
APPL,5353.57,CAD
AMZN,5484.77,CAD
TSLA,9596.28,GBP
TSLA,5455.48,USD
TSLA,7039.51,EUR
FB,9135.15,EUR
AMZN,718.69,GBP
TSLA,5687.94,EUR
DIS,6775.11,GBP
DIS,713.76,CAD
DIS,8438.71,USD
F,8498.26,GBP
IBM,9682.49,GBP
FB,3070.71,CAD
AMZN,3333.55,CAD
F,5611.6,GBP
APPL,3652.01,CAD
FB,9523.52,USD
IBM,222.34,GBP
TSLA,1959.4,CAD
TSLA,2429.42,USD
APPL,9158.0,CAD
AMZN,4709.67,EUR
TSLA,7843.18,GBP
DIS,1925.43,EUR
IBM,743.23,CAD
APPL,8664.8,USD
FB,2080.44,CAD
F,2804.15,USD
GOOGL,2710.19,CAD
IBM,2872.16,EUR
DIS,6681.55,CAD
DIS,8186.29,CAD
APPL,7294.0,CAD
GOOGL,1013.53,USD
DIS,4227.21,EUR
DIS,7746.5,CAD
APPL,5106.18,CAD
AMZN,5783.21,EUR
TSLA,4684.65,CAD
F,5108.46,USD
F,9365.07,USD
F,434.55,CAD
FB,2159.78,CAD
TSLA,5149.71,CAD
FB,5163.03,GBP
FB,64.22,CAD
F,6558.24,GBP
FB,9783.08,USD
AMZN,1887.87,GBP
TSLA,8514.11,EUR
IBM,8876.81,CAD
TSLA,1379.41,EUR
TSLA,4645.38,CAD
GOOGL,4387.03,USD
FB,3533.79,GBP
F,1767.86,GBP
AMZN,3531.28,CAD
F,2001.63,EUR
F,3589.14,CAD
